start,end,word
1104.762,1105.102,דוגמת
1105.162,1105.603,הצלומי
1105.643,1106.123,הצ'קים
1106.283,1106.903,ממחישה
1107.003,1107.123,את
1107.143,1107.624,היתרונות
1107.684,1108.284,והחסרונות
1108.324,1108.444,של
1108.464,1108.804,הגישה
1108.844,1109.605,הנורמטיבית.
1110.245,1110.545,מצד
1110.585,1111.265,"היתרון,"
1111.325,1111.406,זו
1111.426,1111.786,הגישה
1111.866,1112.326,"מובנית,"
1112.726,1113.307,המאפשרת
1113.387,1113.807,להעריך
1113.867,1114.307,מראש
1114.327,1114.367,את
1114.387,1114.887,התוצאות
1114.927,1115.027,של
1115.107,1115.508,פעולות.
1116.188,1116.608,מצד
1116.648,1117.269,"החיסרון,"
1117.429,1117.649,כדי
1117.689,1118.109,ליישם
1118.169,1118.43,אותה
1118.49,1118.87,נחוצים
1118.93,1119.27,נתונים
1119.35,1119.69,"רבים,"
1120.091,1120.571,שלעיתים
1120.711,1120.951,אינם
1121.071,1121.552,זמינים.
1122.192,1122.613,חיסרון
1122.633,1122.933,נוסף
1123.073,1123.253,הוא
1123.313,1123.733,שקשה
1123.793,1124.034,מאוד
1124.074,1124.474,לשלב
1124.554,1124.914,במודל
1124.974,1125.635,נורמטיבי
1125.935,1126.375,תועלות
1126.635,1126.735,לא
1126.795,1127.416,מוחשיות
1127.996,1128.337,דוגמת
1128.377,1128.737,הצלומי
1128.757,1129.237,הצ'קים
1129.297,1129.357,היא
1129.397,1129.738,פשוטה
1129.798,1130.298,"יחסית,"
1130.658,1131.018,ואפשר
1131.058,1131.379,לבנות
1131.439,1131.859,בעבורה
1131.979,1132.219,מודל
1132.279,1132.84,נורמטיבי.
1133.3,1133.58,אבל
1133.74,1133.92,איך
1134,1134.26,נבנה
1134.341,1134.621,מודל
1134.701,1135.021,כזה
1135.421,1135.821,בנוגע
1135.881,1136.482,להחלטה
1136.502,1136.562,על
1136.582,1136.962,הקמת
1137.042,1137.482,מערכת
1137.542,1137.902,מידע
1138.262,1138.663,האמורה
1138.703,1139.163,לנתח
1139.203,1139.663,התנהגות
1139.703,1140.143,לקוחות
1140.203,1140.684,"באתר,"
1141.224,1141.664,ולהפק
1141.744,1142.024,מכך
1142.104,1142.465,מידע
1142.565,1143.065,שיסייע
1143.125,1143.645,למנהלים
1143.685,1144.045,בבנק
1144.426,1144.886,לקבוע
1144.906,1145.286,תנאים
1145.326,1145.826,ומחירים
1145.886,1146.006,של
1146.066,1146.287,מתן
1146.347,1146.747,אשראי
1146.787,1147.347,ללקוחות?
1147.847,1147.927,על
1147.987,1148.107,מה
1148.147,1148.648,נבסס
1148.788,1148.868,את
1148.948,1149.088,כל
1149.108,1149.528,התמורות
1149.568,1150.188,וההסתברויות
1150.228,1150.669,הדרושות
1150.709,1151.329,לחישובים?
1152.189,1152.43,בעיה
1152.51,1152.99,נוספת
1153.07,1153.29,היא
1153.37,1154.21,"שבדיעבד,"
1154.611,1155.051,לאחר
1155.131,1155.651,שמערכת
1155.691,1155.991,כזאת
1156.011,1156.191,היו
1156.272,1156.572,"שם,"
1157.032,1157.512,נתקשה
1157.572,1157.892,למדוד
1157.932,1158.012,את
1158.032,1158.593,הצלחתה.
1159.253,1159.833,"כאמור,"
1159.893,1160.473,המערכת
1160.493,1160.773,אמורה
1160.813,1161.193,לתמוך
1161.233,1161.694,בקבלת
1161.734,1162.154,החלטות
1162.194,1162.274,של
1162.334,1162.894,מנהלים.
1163.394,1163.494,היא
1163.514,1163.894,עשויה
1163.974,1164.294,להציע
1164.414,1164.794,פתרון
1164.914,1165.374,"נכון,"
1165.874,1166.054,אך
1166.074,1166.595,המנהלים
1166.635,1167.075,יחליטו
1167.115,1167.455,לפעול
1167.475,1167.995,אחרת.
1168.555,1168.735,גם
1168.775,1168.855,אם
1168.915,1169.475,המנהלים
1169.535,1169.895,יאמצו
1169.915,1170.035,את
1170.055,1170.455,הפתרון
1170.535,1171.055,"הנכון,"
1171.496,1171.836,עדיין
1171.876,1172.036,יהיה
1172.096,1172.336,קשה
1172.356,1172.676,למדוד
1172.696,1172.776,את
1172.796,1173.176,תוצאות
1173.196,1173.676,הפעולות
1173.736,1174.316,במציאות
1174.776,1175.276,ולהפריד
1175.316,1175.376,את
1175.396,1175.836,השפעת
1175.856,1176.417,המערכת
1176.437,1176.797,עליהן
1177.157,1177.697,מהשפעות
1177.737,1177.837,של
1177.897,1178.177,גורמים
1178.257,1178.777,חיצוניים
1178.877,1179.117,כמו
1179.437,1179.837,המצב
1179.877,1180.337,הכלכלי
1180.377,1180.918,במשק
1181.258,1181.878,והתנהגות
1181.938,1182.398,הבנקים
1182.438,1182.998,המתחרים.
