start,end,word
1106.83,1107.35,הדמויות.
1108.17,1108.491,לדעת
1108.651,1109.031,"גולד,"
1109.471,1109.611,זאת
1109.651,1109.871,אחת
1109.931,1110.372,הסיבות
1110.512,1110.952,להגבלת
1111.092,1111.412,מספר
1111.432,1111.932,השחקנים
1111.972,1112.513,"לשלושה,"
1112.933,1113.153,משום
1113.213,1113.633,שקשה
1113.653,1113.733,היה
1113.793,1114.114,למצוא
1114.134,1114.454,אמנים
1114.494,1114.754,בעלי
1114.774,1115.134,נתונים
1115.234,1115.614,קוליים
1115.694,1116.115,שיעמדו
1116.155,1116.595,בדרישות
1116.615,1117.355,התובעניות.
1117.916,1117.996,הוא
1118.036,1118.416,מציין
1118.496,1118.616,גם
1118.756,1118.876,את
1118.896,1119.316,הקושי
1119.376,1119.516,של
1119.556,1119.937,הצופה
1119.977,1120.397,לזהות
1120.437,1120.537,את
1120.557,1120.957,הדובר
1121.037,1121.577,שמאחורי
1121.597,1122.078,המסכה.
1122.77,1123.15,משום
1123.27,1123.491,כך
1123.571,1124.071,אופיינים
1124.091,1124.691,לטרגדיה
1124.912,1125.492,מונולוגים
1125.612,1125.672,או
1125.752,1126.373,"דיאלוגים,"
1126.813,1127.373,ונדירה
1127.393,1127.874,הטכניקה
1127.934,1128.054,של
1128.114,1128.234,רב
1128.274,1128.734,"שיח,"
1129.115,1129.335,גם
1129.395,1129.915,כששלושת
1129.935,1130.456,השחקנים
1130.496,1130.916,נוכחים
1130.956,1131.076,על
1131.096,1131.416,הבמה.
1132.397,1132.577,רב
1132.657,1132.918,שיח
1132.978,1133.318,"אחד,"
1133.378,1133.878,"לדוגמה,"
1134.299,1134.419,הוא
1134.459,1134.999,המעמד
1135.059,1135.279,שבו
1135.319,1135.88,יוקסטה
1135.9,1136.24,יוצאת
1136.28,1136.38,מן
1136.4,1136.961,הארמון
1137.041,1137.221,כדי
1137.241,1137.641,לפייס
1137.661,1137.741,את
1137.821,1138.202,בעלה
1138.602,1139.002,לקראון
1139.042,1139.402,אחיה.
1140.083,1140.604,תחושת
1140.664,1141.044,החלל
1141.064,1141.645,הפתוח
1141.806,1142.306,השתקפה
1142.366,1142.847,בהצגות
1142.867,1142.967,של
1143.007,1143.648,הטרגדיה.
1144.269,1144.81,התיאטרון
1144.87,1145.01,היה
1145.11,1145.551,פתוח
1145.591,1145.671,לא
1145.751,1145.811,רק
1145.871,1146.272,לכיפת
1146.292,1146.853,"השמיים,"
1147.254,1147.394,אלא
1147.454,1147.614,גם
1147.654,1147.914,לעיני
1147.935,1148.475,"הצופים,"
1148.896,1149.236,שיכלו
1149.276,1149.697,להשקיף
1149.737,1149.837,אל
1149.857,1150.358,האורקסטרה
1150.418,1150.939,הענקית
1150.999,1151.52,בנוחות
1151.64,1151.92,וללא
1151.98,1152.461,"מגבלה,"
1152.962,1153.122,בלי
1153.202,1153.523,קשר
1153.563,1153.843,למקום
1153.883,1154.324,הושבם.
1155.085,1155.645,פתיחות
1155.665,1156.065,החלל
1156.105,1156.725,התבטאה
1156.825,1156.965,גם
1157.005,1157.526,בכניסות
1157.566,1158.046,וביציאות
1158.106,1158.206,של
1158.246,1158.846,השחקנים
1158.986,1159.166,אל
1159.186,1159.526,הבמה
1159.666,1160.246,וממנה.
1160.966,1161.406,הצופה
1161.446,1161.546,היה
1161.626,1161.886,יכול
1161.906,1162.247,לעקוב
1162.267,1162.547,אחר
1162.607,1162.907,זירת
1162.947,1163.287,המשחק
1163.407,1163.807,ומעבר
1163.927,1164.087,"לה,"
1164.507,1164.667,אל
1164.687,1165.187,המעברים
1165.227,1165.767,הצדדיים
,,ששימשו
1166.147,1166.708,השחקנים
1166.748,1167.288,בכניסתם
1167.368,1167.488,אל
1167.508,1167.828,הבמה
1167.948,1168.568,וביציאתם
1168.628,1169.028,ממנה.
1169.788,1170.188,המספר
1170.208,1170.768,המצומצם
1170.868,1171.028,של
1171.048,1171.569,המשתתפים
1171.609,1172.109,"בהצגה,"
1172.249,1172.769,יחסית
1172.849,1173.289,לחלל
1173.349,1173.609,שעמד
1173.629,1174.189,"לרשותם,"
1174.689,1175.029,הוסיף
1175.049,1175.789,לתנועותיהם
1175.89,1176.69,ולהתקדמותם
1176.81,1177.23,חשיבות
1177.29,1177.53,רבה.
1178.17,1178.77,האפשרות
1178.83,1179.27,לעקוב
1179.35,1179.611,אחר
1179.671,1179.991,משך
1180.011,1180.551,התקדמותה
1180.611,1180.751,של
1180.791,1181.131,הדמות
1181.231,1181.371,אל
1181.391,1181.751,"הבמה,"
1182.191,1182.352,או
1182.412,1183.092,התרחקותה
1183.152,1183.552,"ממנה,"
1183.952,1184.312,הוסיפה
1184.372,1184.772,נופח
1184.832,1185.313,דרמטי
1185.333,1185.833,לתמונה.
1186.733,1187.113,בזכות
1187.133,1187.553,תנועתם
1187.593,1188.294,המסוגננת
1188.354,1188.794,והגלויה
1188.834,1189.334,"לעין,"
1189.714,1189.894,היו
1189.934,1190.475,השחקנים
1190.515,1190.955,במוקד
1190.975,1191.575,ההתרחשות
1191.595,1192.215,"הדרמטית,"
1192.635,1192.975,והיוו
1193.075,1193.356,חלק
1193.436,1193.736,בלתי
1193.756,1194.116,נפרד
1194.156,1194.796,מהרושם
1194.856,1195.336,שהטביעה
1195.396,1195.937,בקהל.
1196.657,1196.837,כך
1196.897,1197.157,אפשר
1197.197,1197.497,להבין
1197.517,1197.597,את
1197.677,1198.237,כניסותיהם
1198.257,1198.798,הדרמטיות
1198.858,1198.978,של
1199.058,1199.478,קריון
1199.818,1200.038,ושל
1200.138,1200.858,"תרזיאס,"
1200.958,1201.399,בתחילת
1201.419,1201.939,המחזה
1202.059,1202.159,או
1202.199,1202.359,של
1202.379,1202.699,הרועה
1202.739,1203.099,לקראת
1203.119,1203.599,"הסיום,"
1203.999,1204.42,שעליהן
1204.44,1204.68,נעמוד
1204.72,1205.2,בהמשך.
1206.318,1206.578,גם
1206.618,1206.979,העובדה
1207.079,1207.479,שהבמה
1207.519,1207.699,הייתה
1207.799,1208.24,פתוחה
1208.44,1209.02,וריקה
1209.441,1210.041,מרהיטים
1210.121,1210.882,ומאביזרים
1211.122,1211.422,להוציא
1211.442,1211.843,אביזרים
1211.923,1212.423,חיוניים
1212.844,1213.104,הביאה
1213.144,1213.504,לכך
1213.584,1213.944,שאף
1214.005,1214.465,ששיטחה
1214.505,1214.645,היה
1214.745,1215.145,כאמור
1215.226,1215.406,צר
1215.466,1216.026,"למדי,"
1216.387,1216.847,השחקן
1216.947,1217.027,לא
1217.067,1217.427,הוגבל
1217.487,1218.168,בתנועותיו
1218.548,1218.829,והיה
1218.949,1219.429,במוקד
1219.449,1219.829,הקשב
1219.889,1220.33,והצפייה
1220.45,1220.57,של
1220.61,1220.99,הקהל.
1221.691,1222.252,במאה
1222.292,1222.772,החמישית
1222.812,1223.073,לפני
1223.093,1223.593,"הספירה,"
1223.833,1224.394,השחקנים
1224.434,1224.594,היו
1224.674,1225.155,"חובבים,"
1225.495,1225.736,קרוב
1225.776,1226.076,לוודאי
1226.236,1226.717,"צעירים,"
1227.157,1227.337,שלא
1227.397,1227.738,התמידו
1227.778,1228.238,במשחק
1228.298,1228.519,זמן
1228.599,1228.899,רב.
1229.52,1229.82,אולם
1229.86,1230.221,במאה
1230.261,1230.841,הרביעית
1231.222,1231.762,התמסד
1231.782,1232.243,המקצוע
1232.303,1232.864,והתפרסמו
1232.924,1233.344,שחקנים
1233.384,1233.865,מקצוענים
1233.905,1234.465,מבוגרים.
1235.026,1235.506,השחקן
1235.567,1235.667,לא
1235.707,1235.807,היה
1235.887,1236.468,"סטטי,"
1236.848,1237.028,אלא
1237.108,1237.329,נע
1237.389,1237.469,על
1237.489,1237.829,הבמה
1237.929,1238.29,בתנועות
1238.35,1238.89,מסוגננות
1238.97,1239.651,"ומודגשות,"
1240.072,1240.532,וכמוהו
1240.592,1240.692,גם
1240.792,1241.113,חברי
1241.133,1241.553,המקהלה.
1242.194,1242.795,לעתים
1242.875,1243.115,קרא
1243.155,1243.215,על
1243.275,1243.756,ברכיו
1243.816,1243.916,או
1243.936,1244.456,השתטח
1244.476,1244.576,על
1244.596,1245.097,הארץ
1245.357,1245.918,כמתחייב
1245.958,1246.098,מן
1246.118,1246.698,המעמד.
1247.339,1247.82,הטקסט
1247.86,1248.4,השירי
1248.48,1248.68,היה
1248.74,1248.941,אמנם
1249.061,1249.581,"פיוטי,"
1249.922,1250.042,אך
1250.102,1250.442,בשום
1250.562,1251.023,אופן
1251.043,1251.163,לא
1251.263,1251.904,חדגוני.
1252.444,1252.925,העמדה
1253.025,1253.265,הייתה
1253.365,1253.946,מעניינת
1254.086,1254.827,ומגוונת.
1255.347,1255.908,הגיבור
1256.008,1256.428,מזה
1256.648,1256.728,על
1256.768,1257.169,משטח
1257.269,1257.409,צר
1257.529,1258.03,"ומוגבה,"
1258.35,1258.79,"הבמה,"
1259.251,1259.892,והמקהלה
1259.972,1260.272,מזה
1260.472,1261.133,באורקסטרה
1261.153,1261.553,הענקית
1261.593,1262.014,שלפני
1262.034,1262.354,הבמה
1262.774,1263.375,שחצצה
1263.475,1263.655,בין
1263.695,1264.156,השחקנים
1264.216,1264.636,לקהל.
1265.397,1266.178,השחקנים
1266.218,1266.498,וכל
1266.598,1266.859,חברי
1266.879,1267.319,המקהלה
1267.419,1267.72,לבשו
1267.76,1268.28,מסכות
1268.36,1268.801,שיצגו
1268.841,1269.261,טיפוסים
1269.341,1269.782,קבועים
1270.142,1270.443,ולא
1270.463,1270.763,דמויות
1270.803,1271.644,אינדיבודואליות
1271.724,1272.105,בהתאם
1272.125,1272.645,"לסוגה,"
1273.126,1273.626,מסכות
1273.786,1274.307,רציניות
1274.367,1275.028,בטרגדיה
1275.388,1275.909,ומסכות
1275.969,1276.489,מעוותות
1276.55,1277.17,בקומדיה.
1277.511,1278.051,המסכה
1278.111,1278.432,קבעה
1278.512,1278.852,במידה
1278.932,1279.172,רבה
1279.293,1279.413,את
1279.473,1279.773,אופי
1279.793,1280.294,המשחק
1280.794,1281.255,והגבילה
1281.295,1281.395,את
1281.435,1281.956,האפשרויות
1281.996,1282.436,ליצירת
1282.456,1282.817,אשליה
1282.897,1283.497,ריאליסטית.
1284.078,1284.838,המסכות
1284.899,1285.319,הותאמו
1285.339,1285.599,אישית
1285.659,1286.319,לשחקנים
1286.339,1286.68,וכיסו
1286.74,1286.82,את
1286.86,1287.34,ראשם.
1287.98,1288.281,רעמת
1288.341,1288.741,שיער
1288.801,1289.221,נוספה
1289.261,1289.721,למסכה
1289.741,1290.362,"מלמעלה,"
1290.782,1291.242,ולעיתים
1291.302,1291.623,צורף
1291.663,1291.763,גם
1291.823,1292.263,זקן.
1293.023,1293.344,עיצוב
1293.384,1293.944,המסכות
1293.984,1294.164,היה
1294.224,1294.524,עשיר
1294.544,1295.145,ומגוון.
1295.805,1296.386,"פולוקס,"
1296.446,1296.766,סופר
1296.826,1297.126,יווני
1297.166,1297.326,בין
1297.366,1297.606,המאה
1297.626,1297.986,השנייה
1298.006,1298.507,"לספירה,"
1298.947,1299.407,מציין
,,21
1299.587,1300.688,סוגים
1300.748,1300.868,של
1300.888,1301.349,מסכות
1301.409,1301.909,"רגילות,"
1302.309,1302.569,וגם
1302.649,1302.889,כמה
1302.929,1303.33,מסכות
1303.35,1303.81,מיוחדות
1303.85,1304.57,"לטרגדיות,"
1304.931,1305.351,היכולות
1305.391,1305.851,לשמש
1305.891,1306.051,גם
1306.091,1306.712,"בקומדיה,"
1307.112,1307.632,שנבדלו
1307.692,1307.812,זו
1307.852,1308.133,מזו
1308.193,1308.633,בהבעת
1308.653,1309.133,"הפנים,"
1309.193,1309.574,בצבע
1309.594,1310.134,"השיער,"
1310.374,1310.734,בגיל
1310.814,1311.315,ובמראה.
1311.955,1312.276,כמו
1312.396,1312.557,"כן,"
1312.597,1312.677,הוא
1312.737,1314.1,מונה
,,44
1314.221,1314.582,סוגי
1314.602,1314.983,מסכות
1315.043,1315.143,של
1315.223,1315.684,קומדיה.
1316.587,1317.088,המסיכה
1317.168,1317.549,אפשרה
1317.589,1318.091,לשחקן
1318.131,1318.532,אחד
1318.913,1319.294,לגלם
1319.374,1319.554,כמה
1319.654,1320.156,תפקידים
1320.176,1320.457,באותה
1320.517,1320.878,הצגה.
1321.81,1322.07,יש
1322.11,1322.65,הסבורים
1322.71,1323.231,ששחקן
1323.251,1323.571,אחד
1323.631,1323.871,גילם
1323.911,1324.011,את
1324.031,1324.331,תפקיד
1324.351,1324.771,הכהן
1324.811,1325.232,בראשית
1325.252,1325.592,ההצגה
1325.692,1326.112,אדיפוס
1326.152,1326.612,"המלך,"
1326.993,1327.093,את
1327.113,1327.473,תפקיד
1327.493,1328.113,יוקסטה
1328.413,1328.573,ואת
1328.593,1328.893,תפקיד
1328.934,1329.314,הרועה
1329.334,1329.614,בסוף
1329.634,1330.154,המחזה.
1330.714,1331.075,שחקן
1331.095,1331.495,אחר
1331.855,1332.095,גילם
1332.135,1332.235,את
1332.315,1332.715,קריאון
1332.755,1332.895,ואת
1332.915,1333.496,"השליח,"
1333.856,1334.436,המספר
1334.476,1334.796,לקראת
1334.816,1335.157,הסיום
1335.177,1335.257,על
1335.277,1335.677,הזוועות
1335.717,1336.297,שהתרחשו
1336.337,1336.897,בארמון.
1337.438,1337.978,המסכה
1337.998,1338.618,המסוגננת
1338.678,1339.119,בעיצובה
1339.179,1340.279,הסמלי-הסוגי
1340.739,1341.039,שכל
1341.12,1341.44,קוויה
1341.48,1341.66,היו
1341.68,1342.16,מודגשים
1342.2,1342.5,יותר
1342.56,1342.82,מפניו
1342.94,1343.06,של
1343.08,1343.541,השחקן
1343.561,1343.961,המגלם
1344.021,1344.321,"אותה,"
1344.841,1345.342,אפשרה
1345.402,1345.882,להעביר
1345.922,1346.582,למרחוק
1346.682,1346.802,את
1346.882,1347.062,פני
1347.082,1347.443,הדמות.
1348.203,1348.903,המסכה
1348.983,1349.304,שלבש
1349.384,1349.964,השחקן
1350.024,1350.264,הייתה
1350.324,1350.684,מרכיב
1350.704,1351.165,יסודי
1351.205,1351.705,בתפיסת
1351.725,1352.325,הקומדיה
1352.665,1352.805,את
1352.825,1353.226,הדמות
1353.326,1354.006,כטיפוס
1354.226,1354.486,ולא
1354.526,1354.826,כאדם
1354.947,1355.327,פרטי.
1356.147,1356.727,השחקנים
1356.787,1357.068,שעטו
1357.108,1357.568,מסכות
1357.608,1358.008,נשארו
1358.028,1358.728,"מרוחקים,"
1359.129,1359.609,משחקם
1359.689,1359.829,היה
1359.889,1360.369,מסוגנן
1360.449,1360.73,"מאוד,"
1361.21,1361.57,והוכתב
1361.63,1361.73,על
1361.77,1361.97,ידי
1362.01,1362.41,משטח
1362.43,1362.691,הבמה
1362.771,1363.191,הצר
1363.271,1363.871,והמסכות
1363.891,1364.772,האקספרסיביות.
1365.432,1366.072,מכיוון
1366.132,1366.312,שלא
1366.372,1366.632,ניתן
1366.652,1367.332,לשחקנים
1367.352,1367.733,להביע
1367.753,1368.253,רגשות
1368.313,1368.893,בשינויי
1368.933,1369.273,הבעה
1369.333,1369.453,של
1369.513,1369.953,פניהם
1370.473,1370.633,והם
1370.673,1370.953,יכלו
1370.993,1371.573,להיעזר
1371.794,1372.014,פרט
1372.074,1372.454,לתנועות
1372.494,1372.934,הידיים
1373.294,1373.454,רק
1373.494,1374.074,בהטיית
1374.134,1374.454,ראשם
1374.554,1374.734,מעלה
1374.854,1375.194,"ומטה,"
1375.434,1375.714,ימינה
1375.794,1376.255,"ושמאלה,"
1376.775,1377.395,הסתמכה
1377.435,1377.815,הבעת
1377.835,1378.295,הרגש
1378.495,1378.695,על
1378.755,1379.195,הטקסט
1379.255,1379.735,בלבד.
1380.776,1381.056,כאשר
1381.116,1381.356,ראש
1381.376,1381.756,המקהלה
1381.836,1382.236,"שואל,"
1382.756,1383.136,מדוע
1383.316,1383.836,אדיפוס
1383.876,1384.256,הגברת
1384.316,1384.897,הסתלקה
1385.297,1385.617,במין
1385.637,1386.017,יגון
1386.117,1386.497,פראי
1386.537,1386.857,"כזה,"
1387.317,1387.697,נבצר
1387.757,1387.817,מן
1387.857,1388.397,השחקן
1388.477,1388.858,לעטות
1388.878,1388.938,על
1389.038,1389.258,פניו
1389.358,1389.698,הבעת
1389.758,1390.098,יגון.
1390.897,1391.417,קולו
,,ותנועותיו
1391.937,1392.137,היו
1392.177,1392.658,הכלי
1392.858,1393.658,שבאמצעותו
1393.738,1393.958,עלה
1394.018,1394.298,בידיו
1394.378,1394.839,לשכנע
1394.859,1394.899,את
1394.979,1395.499,הצופים
1395.899,1396.819,"שהגברת,"
1396.859,1397.179,המלכה
1397.239,1397.8,"יוקסטה,"
1398.3,1398.6,אכן
1398.74,1399.08,חשה
1399.18,1399.52,יגון
1399.58,1399.98,עמוק.
1400.801,1401.221,לבושו
1401.281,1401.401,של
1401.421,1402.041,השחקן
1402.421,1402.602,היה
1402.682,1403.062,בגדים
1403.142,1403.282,של
1403.342,1403.822,יום-יום
1403.902,1404.362,שהותאמו
1404.382,1404.922,לצורכי
1404.942,1405.183,הבמה.
1405.963,1406.283,לבוש
1406.303,1406.883,אופייני
1407.063,1407.243,היה
1407.363,1407.763,כותונת
1407.804,1408.244,תפורה
1408.324,1408.744,ומעוטרת
1408.824,1409.484,בקישוטים
1409.864,1410.344,שאיפשרה
1410.405,1410.665,תנועה
1410.805,1411.265,"חופשית,"
1411.725,1412.325,ושרווליה
1412.385,1412.905,הארוכים
1413.226,1413.586,הסבו
1413.626,1413.666,את
1413.706,1414.006,זרועות
1414.046,1414.706,השחקנים
1414.786,1415.306,ששיחקו
1415.346,1415.867,בתפקידי
1415.927,1416.247,נשים.
1416.867,1417.468,לפעמים
1417.508,1417.788,מופיעו
1417.828,1418.349,השחקנים
1418.369,1418.769,וחברי
1418.789,1419.17,המקלה
1419.23,1419.851,"יחפים,"
1420.271,1420.411,אך
1420.492,1420.872,בדרך
1420.952,1421.233,כלל
1421.573,1421.673,הם
1421.733,1422.014,נעלו
1422.054,1422.534,מגפיים
1422.634,1423.155,רחבים
1423.295,1423.676,עשויים
1423.816,1423.996,עור
1424.096,1424.477,רך.
1424.997,1425.438,לבושם
1425.498,1425.598,של
1425.678,1425.979,חברי
1425.999,1426.499,המקהלה
1426.78,1426.88,הוא
1426.94,1427.18,טעם
1427.22,1427.641,לתפקיד
1427.681,1428.181,"שמילאו,"
1428.642,1429.163,"חיילים,"
1429.323,1429.623,נערות
1429.683,1430.144,צעירות
1430.404,1430.484,או
1430.544,1430.845,זקני
1430.925,1431.185,העם.
1431.886,1432.366,בכל
1432.407,1432.667,אחד
1432.707,1433.267,מהתפקידים
1433.307,1433.648,"האלה,"
,,שהמקהלה
1434.649,1435.189,כנמען
1435.429,1435.65,שהוא
1435.71,1435.97,חלק
1436.05,1436.731,"מהמחזה,"
1437.171,1437.491,קהל
1437.612,1438.072,פנימי
1438.172,1438.552,המגיב
1438.592,1439.133,לנעשה
1439.233,1439.513,כאיש
1439.573,1439.974,אחד.
1440.554,1440.855,בכל
1440.895,1441.415,התפקידים
1441.455,1441.655,האלה
1441.736,1441.856,גם
1441.936,1442.376,"יחד,"
1442.696,1442.857,היא
1442.877,1443.257,יצגה
1443.477,1443.617,את
1443.637,1444.498,"האוניברסלי,"
1444.919,1445.079,את
1445.119,1445.559,ההוויה
1445.619,1446.36,הקולקטיבית
1446.4,1446.52,של
1446.58,1446.78,בני
1446.82,1447.241,"האדם,"
1447.681,1447.821,את
1447.841,1448.322,החברה
1448.442,1448.542,על
1448.602,1448.943,מכלול
1448.963,1449.443,ערכיה
1449.583,1450.324,ואמונותיה
1450.344,1450.464,מול
1450.484,1450.904,הפרט
1451.285,1451.705,המיוצג
1451.805,1451.885,על
1451.925,1452.106,ידי
1452.146,1452.626,הגיבור
,,הטרגי.
1453.587,1454.187,בעומדה
1454.247,1455.028,"באורקסטרה,"
1455.348,1455.748,השמיעה
1455.768,1456.148,המקהלה
1456.188,1456.268,את
1456.328,1456.688,שיריה
1456.748,1457.208,וליוותה
1457.228,1457.448,אותם
1457.508,1457.949,בריקוד
1458.029,1458.369,מלא
1458.409,1458.689,הבעה
1458.869,1459.369,ומשופע
1459.449,1459.829,בתנועות
1459.869,1460.31,ידיים.
1460.97,1461.25,בשל
1461.29,1461.63,מיקומה
1461.73,1461.93,"זה,"
1462.31,1462.41,היא
1462.43,1462.71,יכלה
1462.75,1462.911,להיות
1462.971,1463.351,במגע
1463.431,1463.711,הדוק
1463.751,1464.011,יותר
1464.051,1464.111,עם
1464.131,1464.671,"הקהל,"
1465.091,1465.391,וכך
1465.451,1465.912,התאפשר
1465.972,1466.052,לה
1466.092,1466.692,להעצים
1466.812,1467.312,ולהגדיל
1467.352,1467.472,את
1467.492,1467.792,הרושם
1467.832,1468.313,החזותי
1468.353,1468.853,והקולי.
1469.433,1469.933,קטעי
1470.054,1470.414,"שירה,"
1470.634,1470.994,נגינה
1471.074,1471.495,ומחול
1471.595,1471.895,אלה
1472.316,1472.516,היו
1472.596,1473.016,חשובים
1473.076,1473.156,לא
1473.256,1473.577,פחות
1473.657,1473.757,מן
1473.777,1474.197,הטקסט
1474.257,1474.658,שישמיעו
1474.698,1475.358,השחקנים
1475.759,1476.099,ומשום
1476.159,1476.259,כך
1476.459,1476.519,לא
1476.56,1476.74,הייתה
1476.86,1477.38,חדגוניות
1477.44,1477.961,בחיזיון
1478.061,1478.201,רב
1478.221,1478.661,הרושם.
1479.242,1479.642,בסופו
1479.722,1479.863,של
1479.883,1480.403,המחזה
1480.803,1481.184,יצאה
1481.284,1481.624,המקהלה
1481.684,1481.824,מן
1481.864,1482.465,האורקסטרה
1482.505,1482.665,אל
1482.685,1482.985,מחוץ
1483.025,1483.646,לתיאטרון
1484.026,1484.227,כשהיא
1484.307,1484.487,שרה
1484.707,1484.927,שיר
1484.947,1485.287,יציאה
1485.408,1485.828,"קצר,"
1486.268,1486.849,אקסודוס.
